occurs_at;headline;headline_initial;sub_category_id;Rating;source;valid;description;sub_category_name;month;source_url
17/06/2017;Journée mondiale de la lutte contre la désertification et la sécheresse;Journée mondiale de la lutte contre la désertification et la sécheresse (A/RES/49/115);23;4;ONU;;;Environnement;6;
17/06/2017;Test-match, Af. du Sud - France (Durban);17 juin, Af. du Sud - France (Durban);37;2;Le Parisien;;;Rugby;6;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
17/06/2017;Grande finale de la Coupe de l'América, au meilleur des 13 courses;17 au 27 juin, Grande finale au meilleur des 13 courses;40;3;Le Parisien;;;Voile;6;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
17/06/2017;24 Heures du Mans;17 et 18 juin, 24 Heures du Mans;32;3;Le Parisien;;;Auto-moto;6;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
17/06/2017;Fête nationale de l'Islande (proclamation de la république en 1944);Proclamation de la république en 1944.;45;5;Wikipedia;;;Fêtes étrangères;6;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-95
17/06/2017;Foulées du Gois, course contre la Mer, à Beauvoir-sur-mer;;31;2;;;;Athlétisme;6;http://www.france-voyage.com/evenements/
18/06/2017;Fête nationale des Seychelles;;45;4;Wikipedia;;;Fêtes étrangères;6;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-180
18/06/2017;Ouverture du Salon Vinexpo à Bordeaux.;18-21▸ Salon Vinexpo, Bordeaux;3;2;Atout France;;;Gastronomie;6;PDF
18/06/2017;Prix de Diane Longines à Chantilly.;18 ▸Course hippique : Prix de Diane Longines à Chantilly;36;4;Atout France;;;Hippisme;6;PDF
18/06/2017;Fête des Pères;;46;4;Kaendrier.com;;;Jours spéciaux;6;https://www.kalendrier.com/fetes-civiles.html
18/06/2017;Elections législatives en Albanie;18 06 2017,Albania Parliament 2017 of Albania,Elections;22;5;Electionsguide;;;Elections;6;
19/06/2017;Journée internationale pour l'élimination de la violence sexuelle en temps de conflit;Journée internationale pour l'élimination de la violence sexuelle en temps de conflit (A/RES/69/293);29;5;ONU;;;Santé;6;
19/06/2017;Procès de l'affaire Fiona;Du 19 au 30/06 - Procès de l'affaire 'Fiona' - Cour d'assises d'appel - Le Puy-en-Velay;26;2;PJ;;;Justice;6;http://www.pressejudiciaire.fr/10.html
19/06/2017;Procès de Téodorin Obiang dans l'affaire des 'Biens mal acquis';Du 19/06 au 6/07 - Procès de Téodorin Obiang dans l'affaire des biens mal acquis - Tribunal correctionnel - Paris;26;2;PJ;;;Justice;6;http://www.pressejudiciaire.fr/10.html
19/06/2017;Chorégies d’Orange.;19/05-05/08 ▸Opéra : les Chorégies d’Orange;7;5;Atout France;;;Musique;6;PDF
19/06/2017;Ouverture du SIAE - Salon International de l’Aéronautique et de l’Espace (Paris Le Bourget);19-25 ▸SIAE,SalonInternationaldel’Aéronautiqueet del’Espace/ParisAirShow,ParisLeBourget -;18;5;Atout France;;;Sciences;6;PDF
19/06/2017;Tournoi masculin de Halle - ATP 500;Tournoi masculin de  Gerry Weber Open, Halle - ATP 500;39;4;Wikipedia;;;Tennis;6;Tournoi de Gerry Weber Open, Halle sur Gazon (ext.)d'une dotation de 1 836 660 €
19/06/2017;Tournoi masculin de  Londres - ATP 500;Tournoi masculin de  Aegon Championships, Londres - ATP 500;39;2;Wikipedia;;;Tennis;6;Tournoi de Aegon Championships, Londres sur Gazon (ext.)d'une dotation de 1 836 660 €
19/06/2017;Tournoi féminin de  Birmingham;Tournoi féminin de  Aegon Classic Birmingham, Birmingham;39;2;Wikipedia;;;Tennis;6;Tournoi féminin de Premier surGazon (ext.)avec une dotation de 819 940$
19/06/2017;Tournoi féminin de Mallorca;Tournoi féminin de  Mallorca Open, Calvià;39;2;Wikipedia;;;Tennis;6;Tournoi féminin de Intern'l surGazon (ext.)avec une dotation de 226 750$
20/06/2017;Journée mondiale des réfugiés;Journée mondiale des réfugiés (A/RES/55/76);25;1;ONU;;;International;6;
21/06/2017;Journée internationale du Yoga;Journée internationale du Yoga (A/RES/69/131) ;29;2;ONU;;;Santé;6;
21/06/2017;Solstice d'été dans l'hémisphère nord;;18;3;Futura Sciences;;;Sciences;6;http://www.futura-sciences.com/sciences/actualites/astronomie-10-evenements-astronomiques-vont-marquer-2017-65785/
21/06/2017;Fête de la musique.;21▸Fête de la musique;7;2;Atout France;;;Musique;6;PDF
21/06/2017;Soldes d’été.;21/06- 01/08 ▸ Shopping : Soldes d’été;11;2;Atout France;;;Consommation;6;PDF
22/06/2017;Fête musulmane de Laylat al-Qadr (fête musulmane);;46;5;Kaendrier.com;;;Jours spéciaux;6;https://www.kalendrier.com/fetes-musulmanes.html
22/06/2017;Marathon des mots, grand festival de littérature, à Toulouse;;6;5;;;;Littérature;6;http://www.france-voyage.com/evenements/
22/06/2017;Flâneries Musicales de Reims;;7;2;;;;Musique;6;http://www.france-voyage.com/evenements/
23/06/2017;Journée des Nations Unies pour la fonction publique;Journée des Nations Unies pour la fonction publique (A/RES/57/277);30;4;ONU;;;Services publics;6;
23/06/2017;Journée internationale des veuves;Journée internationale des veuves (A/RES/65/189);21;4;ONU;;;Diversité;6;
23/06/2017;Fête nationale du Luxembourg (célébration publique de l'anniversaire du Souverain);Célébration publique de l'anniversaire du Souverain.;45;2;Wikipedia;;;Fêtes étrangères;6;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-117
23/06/2017;Etoiles de Mougins, rendez-vous annuel de la gastronomie;;3;2;;;;Gastronomie;6;http://www.france-voyage.com/evenements/
24/06/2017;Test-match, Af. du Sud - France (Johannesburg);24 juin, Af. du Sud - France (Johannesburg);37;2;Le Parisien;;;Rugby;6;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
24/06/2017;Début du festival Solidays (au profit de la lutte contre le Sida);24-26 ▸Festival Solidays, lutte contre le Sida : Hippodrome Longchamp;7;4;Atout France;;;Musique;6;PDF
24/06/2017;Fête de la Saint-Jean;;46;3;Kaendrier.com;;;Jours spéciaux;6;https://www.kalendrier.com/fetes-civiles.html
24/06/2017;Elections législatives en Papouasie Nouvelle-Guinée;24 06 2017,Papua New Guinea Parl 2017 of Papua New Guinea,Elections;22;5;Electionsguide;;;Elections;6;
24/06/2017;Fête de la Montagne;;23;5;;;;Environnement;6;http://www.france-voyage.com/evenements/
24/06/2017;Fêtes médiévales de Provins;;24;2;;;;Histoire;6;http://www.france-voyage.com/evenements/
25/06/2017;Elections législatives en France - deuxième tour;;28;4;;;;Politique;6;
25/06/2017;Journée des gens de mer;Journée des gens de mer [OMI] (STCW/CONF.2/DC.4);23;4;ONU;;;Environnement;6;
25/06/2017;Championnat de France de cyclisme sur route;25 juin, Championnat de France sur route à Saint-Omer;34;2;Le Parisien;;;Cyclisme;6;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
25/06/2017;Fête nationale de la Croatie;;45;4;Wikipedia;;;Fêtes étrangères;6;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-54
25/06/2017;Fête nationale du Mozambique;;45;2;Wikipedia;;;Fêtes étrangères;6;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-138
25/06/2017;Fête nationale de la Slovénie (anniversaire de l'indépendance);Anniversaire de l'indépendance.;45;2;Wikipedia;;;Fêtes étrangères;6;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-184
25/06/2017;Départ de la course « la solitaire du Figaro ».;25/05-04/06▸ Voile : Départ de la course « la solitaire du Figaro » Bordeaux;40;2;Atout France;;;Voile;6;PDF
25/06/2017;Tournoi masculin d'Antalya - ATP 250;Tournoi masculin de  Antalya Open, Antalya - ATP 250;39;5;Wikipedia;;;Tennis;6;Tournoi de Antalya Open, Antalya sur Gazon (ext.)d'une dotation de 439 005 €
25/06/2017;Tournois masculin et féminin d'Eastbourne - ATP 250;Tournoi masculin de  Aegon International, Eastbourne - ATP 250;39;2;Wikipedia;;;Tennis;6;Tournoi de Aegon International, Eastbourne sur Gazon (ext.)d'une dotation de 635 660 €
25/06/2017;Grand Prix d'Europe de F1 (Bakou);;32;2;;;;Auto-moto;6;
26/06/2017;Journée internationale contre l'abus et le trafic de drogues;Journée internationale contre l'abus et le trafic de drogues (A/RES/42/112);29;4;ONU;;;Santé;6;
26/06/2017;Journée internationale pour le soutien aux victimes de la torture;Journée internationale pour le soutien aux victimes de la torture (A/RES/52/149);29;3;ONU;;;Santé;6;
26/06/2017;Fête nationale de Madagascar (indépendance de la France en 1960);Déclaration d'indépendance de la France en 1960.;45;3;Wikipedia;;;Fêtes étrangères;6;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-120
26/06/2017;Bordeaux Fête le vin;26 ▸ Bordeaux Fête le vin;3;2;Atout France;;;Gastronomie;6;PDF
26/06/2017;Fête de la Rupture (Aïd el-Fitr, fête musulmane);;46;3;Kaendrier.com;;;Jours spéciaux;6;https://www.kalendrier.com/fetes-musulmanes.html
26/06/2017;Elections présidentielles en Mongolie;26 06 2017,President 2017 of Mongolia,Elections;22;4;Electionsguide;;;Elections;6;
27/06/2017;Fête nationale de Djibouti (anniversaire de l'indépendance vis à vis de la France en 1977);Anniversaire de l'indépendance vis à vis de la France en 1977.;45;2;Wikipedia;;;Fêtes étrangères;6;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-58
28/06/2017;Procès des enregistrements du majordome dans l'affaire Bettencourt;Du 28 au 30/06 - Procès des enregistrements du majordome dans l'affaire Bettencourt - Cour d'appel - Bordeaux;26;2;PJ;;;Justice;6;http://www.pressejudiciaire.fr/10.html
29/06/2017;Début de l'Open de France de golf;29 juin au 2 juil., Open de France;38;4;Le Parisien;;;Sports;6;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
30/06/2017;Journée internationale des astéroïdes;Journée internationale des astéroïdes (A/RES/71/90);18;3;ONU;;;Sciences;6;
30/06/2017;Décision à l'encontre de François Pérol poursuivi pour prise illégale d'intérêts;Le 30/06- Décision à l'encontre de François Pérol poursuivi pour prise illégale d'intérêts - Cour d'appel - Paris;26;2;PJ;;;Justice;6;http://www.pressejudiciaire.fr/10.html
30/06/2017;Fête nationale de  la République démocratique du Congo (indépendance de la Belgique en 1960);Accession à l'indépendance de la Belgique en 1960.;45;5;Wikipedia;;;Fêtes étrangères;6;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-47
30/06/2017;Début de l'« Alstom Open de France » de Golf à Saint-Quentin-en-Yvelines.;30/06-03/07▸Golf : « Alstom Open de France » à Saint-Quentin-en-Yvelines;38;2;Atout France;;;Sports;6;PDF
30/06/2017;Festival international du film de La Rochelle;;2;3;;;;Cinéma;6;http://www.france-voyage.com/evenements/
01/07/2017;Journée internationale des coopératives;Journée internationale des coopératives (A/RES/47/90);23;4;ONU;;;Environnement;7;
01/07/2017;Meeting de Paris à Charléty;1er juillet, Meeting de Paris à Charléty;31;2;Le Parisien;;;Athlétisme;7;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
01/07/2017;Début de l'Open de France de natation à Chartres;1er et 2 juillet, Open de France à Chartres;38;2;Le Parisien;;;Sports;7;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
01/07/2017;Fête nationale du Burundi (indépendance de la Belgique en 1962);Indépendance de la Belgique (1962).;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-35
01/07/2017;Fête nationale du Canada ('Canada Day' : anniversaire de la confédération en 1867);Canada Day : Anniversaire de la confédération en 1867.;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-38
01/07/2017;Fête nationale du Rwanda (anniversaire de l'indépendance);Anniversaire de l'indépendance.;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-169
01/07/2017;Fête nationale de la Somalie;;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-185
01/07/2017;Evénement Le Voyage à Nantes, découverte de la ville à travers un parcours jalonné d'œuvres d'art;;1;2;;;;Beaux-arts;7;http://www.france-voyage.com/evenements/
01/07/2017;Festival de Carcassonne;;10;4;;;;Théatre;7;http://www.france-voyage.com/evenements/
02/07/2017;Elections législatives au Sénégal;02 07 2017,National Assembly of Senegal,Elections;22;4;Electionsguide;;;Elections;7;
03/07/2017;Wimbledon, troisième tournoi du Grand Chelem;3 au 16 juillet, Wimbledon;39;2;Le Parisien;;;Tennis;7;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
03/07/2017;Fête nationale de la Biélorussie (date de l'indépendance);Date de l'indépendance1.;45;5;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-26
03/07/2017;Fête nationale des  Îles Caïmans;;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-39
03/07/2017;Aphélie: la Terre est à 152,1 millions de kilomètres du Soleil;;18;2;Futura Sciences;;;Sciences;7;http://www.futura-sciences.com/sciences/actualites/astronomie-10-evenements-astronomiques-vont-marquer-2017-65785/
03/07/2017;Festival international d’art lyrique à Aix-en-Provence.;03-22 ▸ Festival d’Art lyrique, Aix-en-Provence;7;2;Atout France;;;Musique;7;PDF
03/07/2017;Rencontres d’Arles de la photographie.;03/07-24/09 ▸ Photographie : Les rencontres d’Arles;1;4;Atout France;;;Beaux-arts;7;PDF
03/07/2017;Festival Les Z'accros d'ma rue à Nevers;;10;4;;;;Théatre;7;http://www.france-voyage.com/evenements/
04/07/2017;Fête nationale des États-Unis (indépendance de 1776, célébrée sous le nom d'Independence Day);Déclaration d'indépendance de 1776, célébrée sous le nom d'Independence Day (Fête de l'Indépendance).;45;4;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-67
04/07/2017;Festival de Saint-Riquier en Baie de Somme;;7;5;;;;Musique;7;http://www.france-voyage.com/evenements/
05/07/2017;Fête nationale de I'Algérie (indépendance du pays en 1962);Indépendance du pays en 1962.;45;4;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-5
05/07/2017;Fête nationale du Cap-Vert (anniversaire de l'indépendance en 1975, anciennement portugais);Anniversaire de l'indépendance en 1975 (anciennement portugais).;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-40
05/07/2017;Fête nationale de l'Île de Man (solstice d'été dans le calendrier julien, 1417);Solstice d'été dans le calendrier julien, 1417.;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-126
05/07/2017;Fête nationale du Venezuela (indépendance de l'Espagne en 1811);Déclaration d'indépendance de l'Espagne en 1811.;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-212
05/07/2017;Festival international de musique de Colmar;;7;2;;;;Musique;7;http://www.france-voyage.com/evenements/
06/07/2017;Fête nationale des Comores (anniversaire de l'indépendance en 1975, anciennement français);Anniversaire de l'indépendance en 1975 (anciennement français).;45;4;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-46
06/07/2017;Fête nationale du Malawi (indépendance - Jour de République - en 1964);Jour de l'Indépendance (Jour de République) en 1964.;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-122
06/07/2017;Festival d'Avignon;;10;2;;;;Théatre;7;http://www.france-voyage.com/evenements/
07/07/2017;Lancement du Tour de France;7 au 30 juillet, Tour de France;40;4;Le Parisien;;;Voile;7;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
07/07/2017;Fête nationale du Népal (anniversaire de la naissance de Sa Majesté le Roi);Anniversaire de la naissance de Sa Majesté le Roi2;45;4;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-141
07/07/2017;Fête nationale des Iles Salomon;;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-174
08/07/2017;Début des grandes vacances scolaires;;44;2;Kalendrier.com;;;Vacances;7;https://www.kalendrier.com/jours-feries/2017.html
08/07/2017;Début du festival Calvi on the Rocks à Calvi.;08-13 ▸ Calvi on the Rocks, Calv;7;5;Atout France;;;Musique;7;PDF
08/07/2017;Début du festival de musique rock : les Eurockéennes de Belfort.;08-09 ▸ Festival de musique rock : les Eurockéennes de Belfort;7;4;Atout France;;;Musique;7;PDF
09/07/2017;Fête nationale de l'Argentine  (indépendance de 1816);Jour de l'indépendance (1816).;45;5;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-11
09/07/2017;Fête nationale de Palaos (fête de la constitution en 1969);Fête de la constitution (1969);45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-154
09/07/2017;Fête nationale du Soudan du Sud (anniversaire de l'indépendance);Anniversaire de l'indépendance1.;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-187
09/07/2017;Grand Prix d'Autriche de F1;;32;2;;;;Auto-moto;7;
10/07/2017;Fête nationale des Bahamas (indépendance du Royaume-Uni en 1973);Indépendance du Royaume-Uni en 1973.;45;4;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-17
10/07/2017;Opposition de Pluton;;18;2;Futura Sciences;;;Sciences;7;http://www.futura-sciences.com/sciences/actualites/astronomie-10-evenements-astronomiques-vont-marquer-2017-65785/
11/07/2017;Journée mondiale de la population ;Journée mondiale de la population (Décision 89/46 15 du PNUD, A/RES/45/216);25;2;ONU;;;International;7;
11/07/2017;Fête nationale de la Mongolie (Naadam : Fête de la révolution et de l'indépendance en 1921);Naadam : Fête de la révolution et de l'indépendance-1921;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-136
11/07/2017;Festival international de l'enfant acteur, spéctateur et créateur (Idéklic) à Moirans en Montagne;;2;2;;;;Cinéma;7;http://www.france-voyage.com/evenements/
11/07/2017;Festival International de Marseille;;2;4;;;;Cinéma;7;http://www.france-voyage.com/evenements/
12/07/2017;Fête nationale de Kiribati;;45;4;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-107
12/07/2017;Fête nationale de Sao Tomé-et-Principe;;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-177
12/07/2017;Début du festival de musique les Francofolies à La Rochelle.;12-16 ▸ Festival de musique les Francofolies, La Rochelle;7;2;Atout France;;;Musique;7;PDF
13/07/2017;Fête nationale du  Monténégro;;45;5;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-137
13/07/2017;Début du festival de musique Les Vieilles Charrues à Carhaix.;14 -17 ▸ festival de musique Les Vieilles Charrues, Carhaix;7;2;Atout France;;;Musique;7;PDF
13/07/2017;Journées de la Rose à Doué-La-Fontaine;;23;5;;;;Environnement;7;http://www.france-voyage.com/evenements/
14/07/2017;Championnats de France à Marseille;14 au 16 juillet, Championnats de France à Marseille;31;4;Le Parisien;;;Athlétisme;7;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
14/07/2017;Fête nationale française (prise de la Bastille en1789 et Fête de la Fédération un an après, jour pour jour);Fête nationale : Prise de la Bastille (1789) et Fête de la Fédération qui eut lieu un an après, jour pour jour. Le Sénat vota cette date comme fête nationale par une loi du 6 juillet 1880.;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-72
14/07/2017;Fêtes du Grand-Fauconnier à Cordes-sur-Ciel;;24;5;;;;Histoire;7;http://www.france-voyage.com/evenements/
15/07/2017;Journée mondiale des compétences des jeunes ;Journée mondiale des compétences des jeunes (Projet A/C.3/69/L.13/Rev.1);21;4;ONU;;;Diversité;7;
16/07/2017;Début du championnat d'Europe féminin aux Pays-Bas;16 juillet au 6 août, Euro aux Pays-Bas;35;2;Le Parisien;;;Football;7;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
16/07/2017;Grand Prix de Grande-Bretagne de F1;;32;4;;;;Auto-moto;7;
17/07/2017;Tournoi masculin de Båstad - ATP 250;Tournoi masculin de  SkiStar Swedish Open, Båstad - ATP 250;39;5;Wikipedia;;;Tennis;7;Tournoi de SkiStar Swedish Open, Båstad sur Terre (ext.)d'une dotation de 482 060 €
17/07/2017;Tournoi masculin de Newport - ATP 250;Tournoi masculin de  Hall of Fame Tennis Championships, Newport - ATP 250;39;2;Wikipedia;;;Tennis;7;Tournoi de Hall of Fame Tennis Championships, Newport sur Gazon (ext.)d'une dotation de 535 625 $
17/07/2017;Tournoi masculin d'Umag - ATP 250;Tournoi masculin de  Konzum Croatia Open, Umag - ATP 250;39;2;Wikipedia;;;Tennis;7;Tournoi de Konzum Croatia Open, Umag sur Terre (ext.)d'une dotation de 482 060 €
17/07/2017;Tournoi féminin de Bucarest;Tournoi féminin de  BRD Bucharest Open, Bucarest;39;2;Wikipedia;;;Tennis;7;Tournoi féminin de Intern'l surTerre (ext.)avec une dotation de 226 750$
17/07/2017;Tournoi féminin de Gstaad;Tournoi féminin de  Ladies Championship Gstaad, Gstaad;39;2;Wikipedia;;;Tennis;7;Tournoi féminin de Intern'l surTerre (ext.)avec une dotation de 226 750$
18/07/2017;Journée internationale Nelson Mandela;Journée internationale Nelson Mandela A/RES/64/13);25;1;ONU;;;International;7;
18/07/2017;Festival de Cornouaille à Quimper;;7;2;;;;Musique;7;http://www.france-voyage.com/evenements/
19/07/2017;Début des championnats du monde d'escrime à Leipzig (All);19 au 26 juil., Championnats du monde à Leipzig (All);38;4;Le Parisien;;;Sports;7;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
20/07/2017;La Course by Le Tour (féminine) à l’Izoard;20 juillet, La Course by Le Tour (féminine) à l’Izoard;34;4;Le Parisien;;;Cyclisme;7;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
20/07/2017;Fête nationale de la Colombie (anniversaire de l'indépendance de l'Espagne en 1810);Anniversaire de l'indépendance de l'Espagne en 1810;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-45
21/07/2017;Fête nationale de la Belgique (prestation de serment du roi Léopold Ier en 1831);Fête nationale : Prestation de serment du roi Léopold Ier en 1831.;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-21
21/07/2017;Fête nationale de Guam ( « Liberation Day », commémore le début de la Bataille de Guam);« Liberation Day » (Fête de la libération), commémore le début de la Bataille de Guam.;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-68
22/07/2017;Festival de musique contemporaine Messiaen à la Grave ;;7;2;;;;Musique;7;http://www.france-voyage.com/evenements/
23/07/2017;Championnat du Monde de natation à Budapest (Hon);23 au 30 juil., Mondiaux à Budapest (Hon);38;4;Le Parisien;;;Sports;7;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
23/07/2017;Arrivée du Tour de France;1er au 23 juillet, Tour de France;34;2;Le Parisien;;;Cyclisme;7;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
23/07/2017;Fête nationale de l'Abkhazie (indépendance de 1992, après dislocation de l'URSS);Indépendance (1992), après dislocation de l'URSS.;45;5;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-1
23/07/2017;Fête nationale de l'Égypte (révolution de 1952);Révolution de 1952.;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-61
24/07/2017;Tournoi masculin de Hambourg - ATP 500;Tournoi masculin de  German Tennis Championships, Hambourg - ATP 500;39;2;Wikipedia;;;Tennis;7;Tournoi de German Tennis Championships, Hambourg sur Terre (ext.)d'une dotation de 1 499 940 €
24/07/2017;Tournoi masculin d'Atlanta - ATP 250;Tournoi masculin de  BB&T Atlanta Open, Atlanta - ATP 250;39;2;Wikipedia;;;Tennis;7;Tournoi de BB&T Atlanta Open, Atlanta sur Dur (ext.)d'une dotation de 642 750 $
24/07/2017;Tournoi masculin de Gstaad - ATP 250;Tournoi masculin de  J. Safra Sarasin Swiss Open, Gstaad - ATP 250;39;2;Wikipedia;;;Tennis;7;Tournoi de J. Safra Sarasin Swiss Open, Gstaad sur Terre (ext.)d'une dotation de 482 060 €
24/07/2017;Tournoi féminin de Båstad;Tournoi féminin de  Ericsson Open, Båstad;39;2;Wikipedia;;;Tennis;7;Tournoi féminin de Intern'l surTerre (ext.)avec une dotation de 226 750$
24/07/2017;Tournoi féminin de Nanchang;Tournoi féminin de  Jiangxi Women's Tennis Open, Nanchang;39;1;Wikipedia;;;Tennis;7;Tournoi féminin de Intern'l surDur (ext.)avec une dotation de 226 750$
24/07/2017;Festival Pablo Cassals de musique de chambre dans les Pyérénes-Orientales;;7;1;;;;Musique;7;http://www.france-voyage.com/evenements/
25/07/2017;Fête nationale de Porto Rico (célébration de la Constitution de 1952);Célébration de la Constitution de 1952.;45;4;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-164
25/07/2017;Fête nationale de la Tunisie (Fête de la République);Fête de la République.;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-203
26/07/2017;Fête nationale du Liberia (proclamation de la République en 1847);Proclamation de la République en 1847.;45;4;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-113
26/07/2017;Fête nationale des Maldives;;45;2;Wikipedia;;;Fêtes étrangères;7;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-123
