occurs_at;headline;headline_initial;sub_category_id;rating;source;valid;description;sub_category_name;month;source_url
12/08/2017;Pic d'activité de la pluie d'étoiles filantes des Perséides;;18;2;Futura Sciences;;;Sciences;8;http://www.futura-sciences.com/sciences/actualites/astronomie-10-evenements-astronomiques-vont-marquer-2017-65785/
15/08/2017;Fête nationale de la République du Congo (accession à l'indépendance de la France en 1960).;Accession à l'indépendance de la France en 1960.;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-48
15/08/2017;Fête nationale de la Corée du Sud (annonce de la capitulation du Japon en 1945).;Annonce de la capitulation du Japon en 1945 qui signifie pour la Corée la fin des 35 années de colonisation par le Japon. Le 15 août 1948 marque également l'établissement de la République de Corée.;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-51
15/08/2017;Fête nationale de l'Inde (proclamation de la république en 1950).;Proclamation de la république en 1950.;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-91
15/08/2017;Fête nationale du Liechtenstein.;;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-115
15/08/2017;Fête de l'Assomption;;41;5;Kalendrier.com;;;Jours fériés;8;https://www.kalendrier.com/jours-feries/2017.html
17/08/2017;Fête nationale du  Gabon (anniversaire de l'indépendance vis-à-vis de la France en 1960).;Anniversaire de l'indépendance vis-à-vis de la France en 1960.;41;2;Wikipedia;;;Jours fériés;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-73
17/08/2017;Fête nationale de l'Indonésie (proclamation de l'indépendance vis-à-vis des Pays-Bas en 1945).;Proclamation de l'indépendance vis-à-vis des Pays-Bas en 1945;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-92
19/08/2017;Journée mondiale de l'aide humanitaire;Journée mondiale de l'aide humanitaire (A/RES/63/139);29;3;ONU;;;Santé;8;
19/08/2017;Début de la Vuelta, le Tour d’Espagne;19 août au 10 sept., Tour d’Espagne;34;4;Le Parisien;;;Cyclisme;8;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
19/08/2017;Fête nationale de l'Afghanistan (jour de l'indépendance de 1919).;Jour de l'indépendance (1919).;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-2
19/08/2017;Vente de Chevaux : les enchères de Yearlings à Deauville.;19-21 ▸ Vente de Chevaux : les enchères de Yearlings, Deauville;36;4;Atout France;;;Hippisme;8;PDF
20/08/2017;Fête nationale de la Hongrie (fête de Saint-Étienne).;Fête de saint Étienne.;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-89
21/08/2017;Eclipse solaire totale traversant les États-Unis d'ouest en est.;;18;2;Futura Sciences;;;Sciences;8;
21/08/2017;Début du championnat du monde de lutte à Paris, Accor hôtel Arena.;21-26/08 ▸ Championnat du monde de lutte à Paris,Accor hôtel Arena;38;3;Atout France;;;Sports de combat;8;PDF
22/08/2017;Début de la Course ultra Trail du Mont Blanc.;22-28 ▸ Course ultra Trail du Mont Blanc;0;4;Atout France;;;Sport;8;PDF
23/08/2017;Journée internationale du souvenir de la traite négrière et de son abolition;Journée internationale du souvenir de la traite négrière et de son abolition [UNESCO] (Décision 8.2 de la 150ème session du Conseil exécutif de l'UNESCO);24;3;ONU;;;Histoire;8;
23/08/2017;Début du championnat d'Europe de volley-ball masculin;23 août au 3 sept., Euro masculin en Pologne;0;4;Le Parisien;;;Sport;8;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
24/08/2017;Fête nationale de l'Ukraine (jour de la déclaration d'indépendance en 1991, après dislocation de l'URSS).;Jour de la déclaration d'indépendance en 1991, après dislocation de l'URSS.;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-208
25/08/2017;Fête nationale de l'Uruguay (proclamation d'indépendance de 1825).;Proclamation d'indépendance de 1825;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-209
26/08/2017;Début du festival de musique Rock en Seine. Parc de Saint Cloud, Paris.;26-28 ▸ Festival de musique Rock en Seine. Parc de Saint Cloud, Paris;7;5;Atout France;;;Musique;8;PDF
27/08/2017;Fête nationale de la Moldavie (anniversaire de l'indépendance en 1991, après dislocation de l'URSS.;Anniversaire de l'indépendance (1991), après dislocation de l'URSS.;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-134
28/08/2017;Début de l'US Open, quatrième tournoi du Grand Chelem;28 août au 10 septembre, US Open;39;5;Le Parisien;;;Tennis;8;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
28/08/2017;Début des championnats du monde de judo à Budapest (Hon);28 août au 3 septembre, Championnats du monde à Budapest (Hon);38;4;Le Parisien;;;Sports de combat;8;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
29/08/2017;Journée internationale contre les essais nucléaires ;Journée internationale contre les essais nucléaires (A/RES/64/35);23;3;ONU;;;Environnement;8;
30/08/2017;Journée internationale des victimes de disparition forcée;Journée internationale des victimes de disparition forcée (A/RES/65/209);24;2;ONU;;;Histoire;8;
31/08/2017;Début du championnat d'Europe de basket masculin (en Finlande, Israël, Roumanie et Turquie);31 août au 17 sept., Euro masculin (en Finlande, Israël, Roumanie et Turquie);33;5;Le Parisien;;;Basket;8;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
31/08/2017;Fête nationale du Kirghizistan.;;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-106
31/08/2017;Fête nationale de la Malaisie.;;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-121
31/08/2017;Fête nationale de Trinité-et-Tobago.;;45;2;Wikipedia;;;Fêtes étrangères;8;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-202
01/09/2017;Fête nationale de l'Ouzbékistan (date de l'indépendance de 1991, après dislocation de l'URSS).;Date de l'indépendance (1991), après dislocation de l'URSS.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-151
01/09/2017;Fête nationale de la Slovaquie (jour de la constitution).;Jour de la constitution.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-183
01/09/2017;Prérentrée des enseignants;;44;5;Kalendrier.com;;;Vacances;9;https://www.kalendrier.com/vacances-scolaires/2017-2018.html
01/09/2017;Début du festival du Film américain de Deauville.;01-10 ▸ Festival du Film américain de Deauville;2;4;Atout France;;;Cinéma;9;PDF
02/09/2017;Fête nationale du Viêt Nam (anniversaire de l'indépendance).;Anniversaire de l'indépendance.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-213
02/09/2017;Grande Braderie de Lille (2 et 3 septembre).;02-03 ▸ Grande Braderie de Lille;0;5;Atout France;;;Culture;9;PDF
02/09/2017;Fête du sacrifice (Aïd-el-Kébir, fête musulmane);;46;4;Kaendrier.com;;;Jours spéciaux;9;https://www.kalendrier.com/fetes-musulmanes.html
03/09/2017;Eliminatoires de la Coupe du Monde 2018: France - Luxembourg;3 septembre, France - Luxembourg;35;5;Le Parisien;;;Football;9;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
03/09/2017;Fête nationale de Saint-Marin.;;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-171
04/09/2017;Rentrée des classes;;44;5;Kalendrier.com;;;Vacances;9;https://www.kalendrier.com/jours-feries/2017.html
05/09/2017;Journée internationale de la charité;Journée internationale de la charité (A/RES/67/105);21;2;ONU;;;Diversité;9;
05/09/2017;Opposition de Neptune;;18;2;Futura Sciences;;;Sciences;9;http://www.futura-sciences.com/sciences/actualites/astronomie-10-evenements-astronomiques-vont-marquer-2017-65785/
06/09/2017;Fête nationale du  Swaziland.;;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-192
07/09/2017;Fête nationale du Brésil (indépendance proclamée du Portugal en 1822, appelée « cri d'Ipiranga », en portugais : « grito do Ipiranga »).;Indépendance proclamée du Portugal en 1822, appelée « cri d'Ipiranga », en portugais : « grito do Ipiranga ».;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-31
08/09/2017;Journée internationale de l'alphabétisation;Journée internationale de l'alphabétisation [UNESCO] (Résolution 1.141 de la 14ème session de la Conférence générale de l'UNESCO);21;3;ONU;;;Diversité;9;
08/09/2017;Début du procès de Fabienne Kabou pour le meurtre de sa fille Adelaïde - Cour d'assises d'appel - Douai;Du 8 au 15/09 - Procès de Fabienne Kabou pour le meurtre de sa fille Adelaïde - Cour d'assises d'appel - Douai;26;2;PJ;;;Justice;9;http://www.pressejudiciaire.fr/10.html
08/09/2017;Fête nationale de l'Andorre 'fête de Notre Dame de Meritxell, sainte patronne de l'Andorre).;Fête de Notre Dame de Meritxell, sainte patronne de l'Andorre.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-7
08/09/2017;Fête nationale de la Macédoine (indépendance).;Indépendance.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-119
08/09/2017;Ouverture du salon Who’s Next, Prêt à porter à Paris Expo Porte de Versailles.;8-11 ▸Salon Who’s Next, Prêt à porter – Paris Expo Porte de Versailles |;27;2;Atout France;;;Lifestyle;9;PDF
08/09/2017;Ouverture du salon Maison et Objet à Paris Expo, Porte de Versailles.;8-12 ▸Salon Maison et Objet, Villepinte : Paris Expo Porte de Versailles;0;3;Atout France;;;Culture;9;PDF
09/09/2017;Fête nationale de la Corée du Nord (proclamation de la République Populaire Démocratique de Corée en 1948).;Proclamation de la République Populaire Démocratique de Corée en 1948.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-50
09/09/2017;Fête nationale du Tadjikistan (fête de l'indépendance vis-à-vis de l'URSS en 1991, après dislocation de l'URSS).;Fête de l'indépendance vis-à-vis de l'URSS en 1991, après dislocation de l'URSS.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-194
09/09/2017;Journée européenne du patrimoine.;09-10 ▸ Journée européenne du patrimoine;0;5;Atout France;;;Culture;9;PDF
10/09/2017;Fête nationale de  Gibraltar (référendum sur l'autodétermination en 1967).;Référendum sur l'autodétermination en 1967.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-77
10/09/2017;Marathon du Médoc|;10 ▸ Marathon du Médoc|;31;4;Atout France;;;Athlétisme;9;PDF
11/09/2017;Début du procès de Zbigniew Huminski pour l'enlèvement et le meurtre de Chloé - Cour d'assises - Saint-Omer;Du 11 au 15/09 - Procès de Zbigniew Huminski pour l'enlèvement et le meurtre de Chloé - Cour d'assises - Saint-Omer;26;2;PJ;;;Justice;9;http://www.pressejudiciaire.fr/10.html
12/09/2017;Journée des Nations Unies pour la coopération Sud-Sud;Journée des Nations Unies pour la coopération Sud-Sud (A/RES/58/220);25;3;ONU;;;International;9;
12/09/2017;Début du Cannes Yachting Festival à Cannes.;12-17 ▸ CannesYachtingFestival,Cannes;40;3;Atout France;;;Voile;9;PDF
13/09/2017;Election de la ville hôte pour les Jeux Olympiques d'été de 2024;;0;5;NTC;;;Sport;9;-
14/09/2017;Début du Golf Evian Championship.;14-17 ▸ GolfEvianChampionship;0;3;Atout France;;;Sport;9;PDF
15/09/2017;Journée internationale de la démocratie;Journée internationale de la démocratie (A/RES/62/7);21;3;ONU;;;Diversité;9;
15/09/2017;Fête nationale du Costa Rica (déclaration d'indépendance de l'Espagne en 1821).;Déclaration d'indépendance de l'Espagne en 1821.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-52
15/09/2017;Fête nationale du Guatemala (indépendance de l'autorité espagnole en 1821).;Indépendance de l'autorité espagnole en 1821.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-81
15/09/2017;Fête nationale du Honduras (déclaration d'indépendance vis-à-vis de l'Espagne en 1821).;Déclaration d'indépendance vis-à-vis de l'Espagne en 1821.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-87
15/09/2017;Fête nationale du Nicaragua (déclaration d'indépendance de l'Espagne en 1821).;Déclaration d'indépendance de l'Espagne en 1821.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-142
15/09/2017;Fête nationale de Salvador (déclaration d'indépendance de l'Espagne en 1821).;Déclaration d'indépendance de l'Espagne en 1821.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-175
15/09/2017;Début de la Course internationale de moto : le Bol d’Or (circuit Paul Ricard, le Castellet).;15-17 ▸ Course internationale de moto : le Bol d’Or, circuit Paul Ricard, le Castellet;32;4;Atout France;;;Auto-moto;9;PDF
16/09/2017;Journée internationale de la protection de la couche d'ozone;Journée internationale de la protection de la couche d'ozone (A/RES/49/114);23;4;ONU;;;Environnement;9;
16/09/2017;Fête nationale du  Mexique (Grito de Dolores,  appel à la sédition contre les autorités de la Nouvelle-Espagne en 1810, marquant le début de la Guerre d'indépendance).;Grito de Dolores (Appel à la sédition contre les autorités de la Nouvelle-Espagne (1810), marquant le début de la Guerre d'indépendance).;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-132
16/09/2017;Fête nationale de la Papouasie-Nouvelle-Guinée (anniversaire de l'indépendance).;Anniversaire de l'indépendance.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-156
18/09/2017;Fête nationale du Chili.;;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-42
19/09/2017;Fête nationale de Saint-Christophe-et-Niévès (anniversaire de l'indépendance en 1963).;Anniversaire de l'indépendance 1963.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-170
20/09/2017;Début du championnat d'Europe de volley-ball féminin;20 septembre au 1er octobre, Euro féminin;0;3;Le Parisien;;;Sport;9;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
20/09/2017;Fête nationale de l'Ossétie du Sud (date de la constitution de 1990).;Date de la constitution (1990).;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-149
20/09/2017;Début de la Biennale d’Art contemporain à Lyon.;20/09 -31/12 La Biennale d’Art contemporain. Lyon;1;4;Atout France;;;Beaux-arts;9;PDF
20/09/2017;Fête juive de Roch Hachana;;46;1;Kaendrier.com;;;Jours spéciaux;9;https://www.kalendrier.com/fetes-juives.html
21/09/2017;Journée internationale de la paix;Journée internationale de la paix (A/RES/36/67), (A/RES/55/282);25;3;ONU;;;International;9;
21/09/2017;Début du procès de Sofiane Rasmouk pour le meurtre et le viol de deux jeunes femmes - Cour d'assises d'appel - Versailles;Du 21 au 29/09 - Procès de Sofiane Rasmouk pour le meurtre et le viol de deux jeunes femmes - Cour d'assises d'appel - Versailles;26;2;PJ;;;Justice;9;http://www.pressejudiciaire.fr/10.html
21/09/2017;Fête nationale de l'Arménie (jour de l'indépendance de 1991, après dislocation de l'URSS).;Jour de l'indépendance (1991), après dislocation de l'URSS.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-12
21/09/2017;Fête nationale de Belize (indépendance déclarée du Royaume-Uni en 1981).;Indépendance déclarée du Royaume-Uni en 1981.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-22
21/09/2017;Fête nationale de Malte.;;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-125
21/09/2017;Fête musulmane de Raas Assana.;;46;1;Kaendrier.com;;;Jours spéciaux;9;https://www.kalendrier.com/fetes-musulmanes.html
22/09/2017;Fête nationale du Mali (proclamation de la République).;Proclamation de la République.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-124
22/09/2017;Equinoxe dans l'hémisphère nord;;18;2;Futura Sciences;;;Sciences;9;http://www.futura-sciences.com/sciences/actualites/astronomie-10-evenements-astronomiques-vont-marquer-2017-65785/
22/09/2017;Début de la fête de la Gastronomie à Paris.;22-24 ▸ Fête de la Gastronomie, Paris;3;4;Atout France;;;Gastronomie;9;PDF
23/09/2017;Fête nationale de l'Arabie Saoudite (unification du royaume en 1932).;Unification du royaume (1932).;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-10
23/09/2017;Début des Championnats du monde de Canoë-Kayak en slalom à Pau.;23/09-01/10 ▸ Championnat du monde de Canoë-Kayak en slalom à Pau;0;4;Atout France;;;Sport;9;PDF
24/09/2017;Championnats du monde de cyclisme sur route à Bergen (Nor);24 sept., Mondial sur route à Bergen (Nor);34;4;Le Parisien;;;Cyclisme;9;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
24/09/2017;Fête nationale de la Guinée-Bissau (anniversaire de l'indépendance).;Anniversaire de l'indépendance.;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-83
26/09/2017;Journée internationale pour l'élimination totale des armes nucléaires;Journée internationale pour l'élimination totale des armes nucléaires (A/RES/68/32);25;3;ONU;;;International;9;
27/09/2017;Journée mondiale du tourisme;Journée mondiale du tourisme;19;3;ONU;;;Tourisme;9;
27/09/2017;Début du procès de Faouzi Lamdaoui pour abus de biens sociaux - Cour d'appel - Paris;Le 27/09 - Procès de Faouzi Lamdaoui pour abus de biens sociaux - Cour d'appel - Paris;26;2;PJ;;;Justice;9;http://www.pressejudiciaire.fr/10.html
27/09/2017;Début du Monaco Yacht Show.;27-30 ▸ Monaco Yacht Show;40;3;Atout France;;;Voile;9;PDF
27/09/2017;Début du festival du film Britannique à Dinard.;27/09-01/10 ▸ Festival du film Britannique, Dinard;2;4;Atout France;;;Cinéma;9;PDF
28/09/2017;Journée mondiale contre la rage;Journée mondiale contre la rage [OMS];29;3;ONU;;;Santé;9;
28/09/2017;Journée maritime mondiale;Journée maritime mondiale [OMI] (IMCO/C XXXVIII/21);23;2;ONU;;;Environnement;9;
29/09/2017;Fête juive de Yom Kippour;;46;4;Kaendrier.com;;;Jours spéciaux;9;https://www.kalendrier.com/fetes-juives.html
30/09/2017;Fête nationale du Botswana.;;45;2;Wikipedia;;;Fêtes étrangères;9;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-30
30/09/2017;Début de la course Les voiles de Saint-Tropez.;30/09 -08/10 ▸ Voiles : Course Les voiles de Saint-Tropez;40;3;Atout France;;;Voile;9;PDF
30/09/2017;Qatar Prix de l’Arc de Triomphe à Chantilly.;30/09-01/10 ▸ Hippisme : Qatar Prix de l’Arc de Triomphe à Chantilly;36;5;Atout France;;;Hippisme;9;PDF
01/10/2017;Journée internationale pour les personnes âgées;Journée internationale pour les personnes âgées (A/RES/45/106) ;29;2;ONU;;;Santé;10;
01/10/2017;Fête nationale de  la Chine (1er et 2 octobre - proclamation de la République populaire de Chine, communiste, par Mao Zedong en 1949).;Proclamation de la République populaire de Chine, communiste, par Mao Zedong en 1949.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-43
01/10/2017;Fête nationale de  Chypre.;;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-44
01/10/2017;Fête nationale du Nigeria.;;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-144
01/10/2017;Fête nationale de Tuvalu (fête de l'indépendance vis-à-vis des Kiribati en 1975 et du Royaume-Uni en 1978).;Fête de l'indépendance vis-à-vis des Kiribati (îles Gilbert) en 1975 et du Royaume-Uni en 1978.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-207
01/10/2017;Nuit Blanche à Paris.;01 ▸ EvénementNuitBlanche,Pari;0;5;Atout France;;;Culture;10;PDF
01/10/2017;Fête des Grands-Pères.;;46;5;Kaendrier.com;;;Jours spéciaux;10;https://www.kalendrier.com/fetes-civiles.html
02/10/2017;Journée mondiale de l'habitat;Journée mondiale de l'habitat (A/RES/40/202 A);15;2;ONU;;;Immobilier;10;
02/10/2017;Journée internationale de la non-violence;Journée internationale de la non-violence (A/RES/61/271) ;29;2;ONU;;;Santé;10;
02/10/2017;Début du procès de l'affaire Mérah - Cour d'assises spéciale - Paris;Du 2/10 au 3/11 - Procès de l'affaire Mérah - Cour d'assises spéciale - Paris;26;5;PJ;;;Justice;10;http://www.pressejudiciaire.fr/10.html
02/10/2017;Fête nationale de la Guinée.;;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-82
03/10/2017;Fête nationale de l'Allemagne (Tag der deutschen Einheit, Jour de l'Unité allemande).;Tag der deutschen Einheit, Jour de l'Unité allemande.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-6
04/10/2017;Fête nationale du Lesotho (jour de l'indépendance).;Jour de l'indépendance.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-110
04/10/2017;Fête juive de Souccot;;46;1;Kaendrier.com;;;Jours spéciaux;10;https://www.kalendrier.com/fetes-juives.html
05/10/2017;Journée mondiale des enseignants;Journée mondiale des enseignants [UNESCO] (UNESCOPRESSE, vol.4, no.17, p.9);30;2;ONU;;;Services publics;10;
07/10/2017;Eliminatoires de la Coupe du Monde 2018: Bulgarie - France;7 octobre, Bulgarie - France;35;5;Le Parisien;;;Football;10;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
09/10/2017;Journée mondiale de la poste;Journée mondiale de la poste (UPU/Congrès de Tokyo 1969/Res.C.11);30;1;ONU;;;Services publics;10;
09/10/2017;Fête nationale de l'Ouganda.;;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-150
10/10/2017;Journée mondiale de la santé mentale;Journée mondiale de la santé mentale [OMS] ;29;2;ONU;;;Santé;10;
10/10/2017;Eliminatoires de la Coupe du Monde 2018: France - Biélorussie;10 octobre, France - Biélorussie;35;5;Le Parisien;;;Football;10;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
10/10/2017;Fête nationale de Fidji.;;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-70
11/10/2017;Journée internationale de la fille;Journée internationale de la fille (A/RES/66/170);21;3;ONU;;;Diversité;10;
12/10/2017;Fête nationale de l'Espagne (jour de l'hispanité, célèbre la redécouverte de l'Amérique en 1492 pour les Espagnols).;Jour de l'hispanité, célèbre la redécouverte de l'Amérique en 1492 pour les Espagnols.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-65
12/10/2017;Fête nationale de la Guinée équatoriale (anniversaire de l'indépendance).;Anniversaire de l'indépendance.;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-84
13/10/2017;Journée internationale de la prévention des catastrophes;Journée internationale de la prévention des catastrophes (A/RES/44/236), (A/RES/64/200) ;23;2;ONU;;;Environnement;10;
13/10/2017;Championnat du monde d’aviron en mer à Thonon-les-Bains.;13 ▸ Championnat du monde d’aviron en mer à Thonon-les-Bains;0;3;Atout France;;;Sport;10;PDF
13/10/2017;Fête juive de Sim'hat Torah;;46;1;Kaendrier.com;;;Jours spéciaux;10;https://www.kalendrier.com/fetes-juives.html
15/10/2017;Journée internationale des femmes rurales;Journée internationale des femmes rurales (A/RES/62/136);23;2;ONU;;;Environnement;10;
16/10/2017;Journée mondiale de l'alimentation;Journée mondiale de l'alimentation [FAO] (A/RES/35/70);11;4;ONU;;;Consommation;10;
17/10/2017;Journée internationale pour l'élimination de la pauvreté;Journée internationale pour l'élimination de la pauvreté (A/RES/47/196);21;3;ONU;;;Diversité;10;
17/10/2017;Ouverture du salon World Efficiency à Paris Porte de Versailles.;17-19 ▸ Salon World Efficiency, Paris Porte de Versailles;12;2;Atout France;;;Entreprises;10;PDF
17/10/2017;Ouverture du salon EQUIPAUTO à Paris Nord Villepinte.;17-21 ▸ Salon EQUIPAUTO, Paris Nord Villepinte;1;2;Atout France;;;Beaux-arts;10;PDF
19/10/2017;Fête nationale de Niue (indépendance vis-à-vis de la Nouvelle-Zélande en 1974).;Indépendance vis-à-vis de la Nouvelle-Zélande en 1974;45;2;Wikipedia;;;Fêtes étrangères;10;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-145
19/10/2017;Opposition d'Uranus;;18;2;Futura Sciences;;;Sciences;10;http://www.futura-sciences.com/sciences/actualites/astronomie-10-evenements-astronomiques-vont-marquer-2017-65785/
